,file,xmin,ymin,xmax,ymax,confidence,class
1141,img3245.jpg,946,3336,1282,3825,0.86,1
1142,img1759.jpg,399,350,496,445,0.91,0
1143,img1759.jpg,430,176,696,369,0.81,2
1144,img2968.jpg,409,245,691,923,0.97,2
1145,img2968.jpg,386,886,505,1015,0.92,0
1146,img2968.jpg,348,87,507,249,0.92,6
1147,img6157.jpg,310,171,496,303,0.96,2
1148,img6157.jpg,468,137,517,173,0.93,6
1149,img6157.jpg,429,301,455,337,0.87,0
1150,img6157.jpg,584,147,600,192,0.74,4
1151,img8333.jpg,263,42,380,349,0.96,2
1152,img8333.jpg,247,349,330,413,0.91,0
1153,img8333.jpg,320,25,380,50,0.79,6
1154,img5348.jpg,245,90,391,212,0.96,6
1155,img5348.jpg,300,206,376,506,0.93,2
1156,img5348.jpg,337,492,433,618,0.92,0
1157,img5348.jpg,573,136,644,213,0.89,4
1158,img419.jpg,214,34,407,313,0.96,2
1159,img419.jpg,226,308,268,367,0.9,0
1160,img419.jpg,607,5,669,94,0.87,4
1161,img419.jpg,367,0,432,33,0.86,6
1162,img901.jpg,241,274,353,361,0.93,6
1163,img901.jpg,234,359,359,695,0.93,2
1164,img4496.jpg,192,327,444,805,0.97,2
1165,img4496.jpg,116,199,266,338,0.91,6
1166,img4496.jpg,272,807,381,931,0.88,0
1167,img4496.jpg,489,253,525,306,0.75,4
1168,img7202.jpg,518,507,588,601,0.92,0
1169,img7202.jpg,512,167,588,253,0.9,6
1170,img7202.jpg,535,248,556,512,0.89,3
1171,img2746.jpg,278,446,1038,720,0.95,2
1172,img2746.jpg,133,604,325,806,0.95,6
1173,img2746.jpg,939,275,1140,483,0.94,0
1174,img6624.jpg,453,316,598,566,0.97,2
1175,img6624.jpg,446,567,516,625,0.93,0
1176,img6624.jpg,558,257,612,322,0.91,6
1177,img6624.jpg,638,285,653,319,0.8,4
1178,img4129.jpg,254,348,451,534,0.95,2
1179,img4129.jpg,171,511,281,597,0.93,0
1180,img4129.jpg,296,281,388,349,0.93,6
1181,img4129.jpg,479,335,517,370,0.83,4
1182,img7584.jpg,0,117,266,648,0.97,2
1183,img7584.jpg,440,55,509,116,0.92,4
1184,img7584.jpg,193,29,296,126,0.89,6
1185,img7584.jpg,135,640,256,697,0.89,0
1186,img7584.jpg,382,155,408,187,0.79,4
1187,img4664.jpg,384,312,729,529,0.96,2
1188,img4664.jpg,675,196,793,318,0.94,6
1189,img4664.jpg,360,524,482,644,0.93,0
1190,img4664.jpg,917,253,997,384,0.83,4
1191,img8647.jpg,750,506,994,750,0.94,6
1192,img8647.jpg,1064,634,1153,861,0.91,4
1193,img8647.jpg,783,732,876,898,0.85,2
1194,img6779.jpg,149,140,493,341,0.97,2
1195,img6779.jpg,410,57,539,170,0.94,6
1196,img6779.jpg,124,339,272,474,0.93,0
1197,img6665.jpg,458,176,509,246,0.93,6
1198,img6665.jpg,472,447,531,510,0.92,0
1199,img6665.jpg,475,235,503,449,0.92,2
1200,img6665.jpg,590,203,617,248,0.87,4
1201,img1499.jpg,456,328,618,538,0.96,2
1202,img1499.jpg,577,261,640,329,0.91,6
1203,img1499.jpg,448,535,508,626,0.91,0
1204,img6384.jpg,330,155,803,424,0.97,2
1205,img6384.jpg,170,291,334,435,0.94,6
1206,img6384.jpg,797,326,950,453,0.89,0
1207,img6384.jpg,169,0,337,76,0.81,4
1208,tpt_img946.jpg,245,72,315,474,0.95,2
1209,tpt_img946.jpg,234,475,289,538,0.93,0
1210,tpt_img946.jpg,282,3,336,85,0.92,6
1211,tpt_img946.jpg,361,41,398,75,0.88,4
1212,img6859.jpg,74,484,666,897,0.97,2
1213,img6859.jpg,505,234,715,486,0.95,6
1214,img6859.jpg,872,317,923,557,0.81,4
1215,img7174.jpg,504,285,960,384,0.93,2
1216,img7174.jpg,942,281,1094,398,0.92,0
1217,img7174.jpg,443,259,515,344,0.91,6
1218,img545.jpg,123,518,241,646,0.93,6
1219,img545.jpg,230,483,874,596,0.93,2
1220,img545.jpg,839,383,934,501,0.91,0
1221,img3486.jpg,550,91,770,802,0.96,2
1222,img3486.jpg,551,800,634,898,0.92,0
1223,img3486.jpg,619,0,718,94,0.89,6
1224,img3486.jpg,873,2,940,84,0.72,5
1225,img6127.jpg,601,267,799,649,0.95,2
1226,img6127.jpg,714,142,822,272,0.93,6
1227,img6127.jpg,713,602,830,724,0.91,0
1228,img6127.jpg,975,139,1006,290,0.87,4
1229,img732.jpg,301,247,391,494,0.95,2
1230,img732.jpg,251,172,380,249,0.91,6
1231,img732.jpg,320,490,452,590,0.9,0
1232,img732.jpg,574,163,643,274,0.87,4
1233,tpt_img432.jpg,311,94,698,508,0.94,2
1234,tpt_img432.jpg,306,466,434,601,0.91,0
1235,tpt_img478.jpg,355,212,435,470,0.96,2
1236,tpt_img478.jpg,340,463,402,574,0.94,0
1237,tpt_img478.jpg,385,142,451,214,0.93,6
1238,tpt_img478.jpg,523,161,557,238,0.78,4
1239,img8623.jpg,314,473,762,666,0.96,2
1240,img8623.jpg,229,591,328,721,0.94,6
1241,img8623.jpg,740,383,823,503,0.91,0
1242,img8623.jpg,195,461,239,488,0.81,4
1243,img8623.jpg,152,77,217,110,0.73,4
1244,img1205.jpg,473,217,677,698,0.96,2
1245,img1205.jpg,414,58,589,221,0.91,6
1246,img1205.jpg,502,683,642,828,0.9,0
1247,img2269.jpg,716,103,950,580,0.96,2
1248,img2269.jpg,701,571,823,713,0.93,0
1249,img2269.jpg,761,0,894,107,0.93,6
1250,img6745.jpg,267,157,608,563,0.97,2
1251,img6745.jpg,234,74,328,157,0.92,6
1252,img6745.jpg,317,423,377,495,0.89,0
1253,img6745.jpg,459,75,488,177,0.83,4
1254,img2800.jpg,277,392,447,1200,0.92,2
1255,img2800.jpg,185,215,360,422,0.89,6
1256,img2800.jpg,480,337,550,479,0.88,4
1257,img2819.jpg,489,109,557,196,0.93,6
1258,img2819.jpg,500,640,596,721,0.91,0
1259,img2819.jpg,512,181,540,632,0.87,2
1260,img3587.jpg,352,237,714,313,0.96,2
1261,img3587.jpg,713,197,809,290,0.95,6
1262,img3587.jpg,255,268,363,357,0.94,0
1263,tpt_img271.jpg,312,540,458,650,0.93,0
1264,tpt_img271.jpg,365,176,471,257,0.93,6
1265,tpt_img271.jpg,413,252,528,515,0.81,2
1266,img6758.jpg,437,181,654,608,0.96,2
1267,img6758.jpg,494,19,649,183,0.93,6
1268,img6758.jpg,594,600,688,708,0.9,0
1269,img6758.jpg,709,81,743,128,0.85,4
1270,img6758.jpg,879,114,927,177,0.76,4
1271,img3504.jpg,385,322,930,692,0.95,2
1272,img3504.jpg,903,396,1079,571,0.9,0
1273,img3504.jpg,96,139,193,187,0.78,4
1274,img3504.jpg,275,320,394,487,0.72,6
1275,img4061.jpg,518,567,604,647,0.92,0
1276,img4061.jpg,498,262,574,571,0.92,2
1277,img4061.jpg,682,267,722,307,0.88,4
1278,img8196.jpg,207,0,465,590,0.96,2
1279,img8196.jpg,184,574,354,699,0.9,0
1280,img3307.jpg,1114,2479,1617,3353,0.96,2
1281,img3307.jpg,1163,3333,1420,3634,0.94,0
1282,img3307.jpg,1435,2308,1695,2487,0.94,6
1283,img6887.jpg,234,144,756,713,0.97,2
1284,img6887.jpg,683,16,827,169,0.93,6
1285,img6887.jpg,401,632,504,770,0.93,0
1286,img1766.jpg,366,64,579,419,0.96,2
1287,img1766.jpg,352,417,451,530,0.9,0
1288,img1766.jpg,336,0,451,66,0.89,6
1289,img4921.jpg,267,294,354,337,0.94,2
1290,img4921.jpg,256,336,285,379,0.87,0
1291,img7866.jpg,492,74,896,315,0.96,2
1292,img7866.jpg,402,197,490,308,0.94,6
1293,img7866.jpg,888,229,1020,337,0.92,0
1294,img3347.jpg,267,244,413,527,0.96,2
1295,img3347.jpg,281,519,364,633,0.92,0
1296,img3347.jpg,251,181,314,243,0.88,6
1297,img3347.jpg,6,0,300,169,0.86,2
1298,img3347.jpg,423,13,470,131,0.83,4
1299,img3347.jpg,333,135,360,172,0.82,4
1300,img3347.jpg,238,0,319,95,0.76,6
1301,img3347.jpg,423,76,469,130,0.73,4
1302,img5635.jpg,255,211,526,700,0.96,2
1303,img5635.jpg,290,107,374,222,0.92,6
1304,img5635.jpg,450,223,492,273,0.87,4
1305,img5635.jpg,445,100,494,274,0.73,4
1306,img2109.jpg,1172,159,1920,1004,0.94,6
1307,img2109.jpg,1220,988,1643,2957,0.93,2
1308,img2109.jpg,1053,2887,1751,3795,0.93,0
1309,tpt_img773.jpg,266,502,367,626,0.95,0
1310,tpt_img773.jpg,272,115,356,217,0.94,6
1311,tpt_img773.jpg,271,215,335,514,0.94,2
1312,img4707.jpg,123,426,637,813,0.96,2
1313,img4707.jpg,0,347,137,492,0.95,6
1314,img4707.jpg,603,709,793,867,0.94,0
1315,img4707.jpg,109,111,251,222,0.86,4
1316,tpt_img306.jpg,252,64,503,576,0.97,2
1317,tpt_img306.jpg,225,564,339,698,0.94,0
1318,tpt_img306.jpg,357,0,443,83,0.89,6
1319,tpt_img306.jpg,534,21,585,103,0.88,4
1320,img6421.jpg,151,411,822,566,0.96,2
1321,img6421.jpg,810,422,969,556,0.93,0
1322,img6421.jpg,79,395,161,488,0.91,6
1323,img7571.jpg,341,194,401,447,0.95,2
1324,img7571.jpg,344,153,428,196,0.92,6
1325,img7571.jpg,342,439,384,485,0.88,0
1326,img6115.jpg,105,360,453,828,0.97,2
1327,img6115.jpg,296,228,414,368,0.92,6
1328,img6115.jpg,421,723,528,830,0.91,0
1329,img6115.jpg,640,158,719,254,0.83,4
1330,img6623.jpg,227,618,345,831,0.94,2
1331,img6623.jpg,279,497,374,623,0.93,6
1332,img6623.jpg,208,808,313,948,0.91,0
1333,img6623.jpg,264,285,392,414,0.91,6
1334,img6623.jpg,401,434,607,515,0.81,2
1335,img6623.jpg,166,431,282,599,0.74,0
1336,img2347.jpg,1301,595,1957,1109,0.9,0
1337,img2347.jpg,1891,0,3018,1131,0.86,2
1338,img2172.jpg,367,317,846,498,0.96,2
1339,img2172.jpg,812,256,921,366,0.95,6
1340,img2172.jpg,313,412,387,555,0.93,0
1341,img2172.jpg,986,547,1023,580,0.79,4
1342,img322.jpg,371,1297,1696,2475,0.97,2
1343,img322.jpg,807,2263,1093,2614,0.89,0
1344,img9785.jpg,345,273,1064,734,0.97,2
1345,img9785.jpg,994,95,1200,310,0.96,6
1346,img9785.jpg,181,673,370,897,0.95,0
1347,img6460.jpg,194,350,842,663,0.97,2
1348,img6460.jpg,25,366,215,526,0.94,6
1349,img6460.jpg,824,375,995,547,0.93,0
1350,img6460.jpg,146,187,201,225,0.77,4
1351,img9182.jpg,460,300,627,635,0.97,2
1352,img9182.jpg,577,200,661,305,0.94,6
1353,img9182.jpg,441,631,529,726,0.93,0
1354,img9182.jpg,753,236,794,339,0.88,4
1355,img6577.jpg,321,464,832,640,0.96,2
1356,img6577.jpg,188,415,327,537,0.94,6
1357,img6577.jpg,794,526,970,673,0.92,0
1358,img4161.jpg,295,92,520,578,0.97,2
1359,img4161.jpg,328,0,473,93,0.93,6
1360,img4161.jpg,292,571,390,687,0.91,0
1361,img3485.jpg,415,275,712,720,0.96,2
1362,img3485.jpg,656,149,778,308,0.94,6
1363,img3485.jpg,346,700,447,870,0.93,0
1364,img3485.jpg,789,267,858,347,0.93,4
1365,tpt_img284.jpg,309,290,436,593,0.95,2
1366,tpt_img284.jpg,382,250,433,298,0.88,6
1367,tpt_img284.jpg,501,173,539,226,0.87,4
1368,tpt_img284.jpg,299,470,332,531,0.86,0
1369,tpt_img284.jpg,215,0,396,273,0.83,2
1370,img7687.jpg,154,266,572,416,0.94,2
1371,img7687.jpg,97,384,197,543,0.92,0
1372,img7687.jpg,539,207,648,318,0.91,6
1373,img8581.jpg,197,144,698,501,0.96,2
1374,img8581.jpg,695,234,830,369,0.94,6
1375,img8581.jpg,31,126,207,261,0.93,0
1376,img5957.jpg,533,325,656,424,0.92,6
1377,img5957.jpg,118,260,613,604,0.92,2
1378,img5957.jpg,357,589,442,682,0.85,0
1379,img5538.jpg,637,200,734,353,0.95,2
1380,img5538.jpg,693,193,765,217,0.86,6
1381,img5538.jpg,688,317,728,401,0.8,0
1382,img8875.jpg,386,314,476,533,0.94,2
1383,img8875.jpg,370,278,408,314,0.8,6
1384,img8875.jpg,432,371,468,446,0.7,0
1385,tpt_img472.jpg,201,182,395,428,0.95,2
1386,tpt_img472.jpg,310,416,375,534,0.92,0
1387,tpt_img472.jpg,377,209,440,280,0.91,6
1388,img2753.jpg,453,77,657,592,0.97,2
1389,img2753.jpg,545,0,642,81,0.92,6
1390,img2753.jpg,458,590,565,686,0.92,0
1391,img8966.jpg,1010,349,1176,485,0.95,6
1392,img8966.jpg,376,216,1009,520,0.95,2
1393,img8966.jpg,233,198,390,319,0.91,0
1394,img2152.jpg,436,470,760,815,0.96,2
1395,img2152.jpg,448,351,569,491,0.95,6
1396,img2152.jpg,737,792,849,888,0.92,0
1397,img2152.jpg,701,357,762,434,0.92,4
1398,img3413.jpg,565,196,766,467,0.97,2
1399,img3413.jpg,623,114,719,197,0.91,6
1400,img3413.jpg,546,468,612,547,0.9,0
1401,img3413.jpg,862,177,888,218,0.85,4
1402,img8761.jpg,107,377,361,593,0.92,0
1403,img8761.jpg,0,0,175,486,0.79,2
1404,tpt_img119.jpg,261,213,339,373,0.94,0
1405,tpt_img119.jpg,307,0,560,236,0.9,2
1406,img8479.jpg,316,400,487,487,0.94,2
1407,img8479.jpg,307,478,367,537,0.89,0
1408,img8479.jpg,409,358,474,401,0.85,6
1409,img8479.jpg,518,366,699,687,0.77,2
1410,img1158.jpg,120,124,335,299,0.96,2
1411,img1158.jpg,156,54,251,129,0.93,6
1412,img1158.jpg,79,280,138,336,0.92,0
1413,img737.jpg,299,156,482,536,0.96,2
1414,img737.jpg,278,29,443,155,0.93,6
1415,img737.jpg,281,521,392,655,0.92,0
1416,img4184.jpg,557,213,677,650,0.94,2
1417,img4184.jpg,514,98,645,218,0.93,6
1418,img4184.jpg,545,633,679,786,0.91,0
1419,img4184.jpg,833,144,867,214,0.84,4
1420,img6752.jpg,152,121,327,450,0.96,2
1421,img6752.jpg,143,24,326,128,0.93,6
1422,img6752.jpg,163,431,317,529,0.9,0
1423,img5216.jpg,509,196,588,270,0.92,6
1424,img5216.jpg,513,534,594,621,0.92,0
1425,img5216.jpg,530,268,560,539,0.91,2
1426,img9481.jpg,11,145,311,491,0.97,2
1427,img9481.jpg,156,479,281,562,0.93,0
1428,img9481.jpg,146,25,372,148,0.93,6
1429,img5369.jpg,98,324,273,663,0.93,2
1430,img5369.jpg,202,225,278,328,0.92,6
1431,img5369.jpg,193,460,269,525,0.8,0
1432,img9488.jpg,327,210,426,536,0.96,2
1433,img9488.jpg,342,138,430,211,0.92,6
1434,img9488.jpg,321,531,416,610,0.92,0
1435,img7949.jpg,224,319,480,504,0.95,2
1436,img7949.jpg,265,470,405,612,0.93,0
1437,img7949.jpg,125,0,362,142,0.9,6
1438,img7949.jpg,151,233,362,326,0.85,6
1439,img6630.jpg,570,179,668,292,0.94,6
1440,img6630.jpg,729,0,897,428,0.93,2
1441,img6630.jpg,426,285,897,825,0.92,2
1442,img6630.jpg,407,800,524,948,0.9,0
1443,img6107.jpg,291,203,574,526,0.95,2
1444,img6107.jpg,516,149,621,215,0.94,6
1445,img6107.jpg,266,502,405,632,0.91,0
1446,img9102.jpg,144,174,343,521,0.96,2
1447,img9102.jpg,250,61,377,176,0.91,6
1448,img9102.jpg,267,483,348,552,0.89,0
1449,img6796.jpg,463,253,642,643,0.96,2
1450,img6796.jpg,587,171,654,254,0.92,6
1451,img6796.jpg,499,629,582,707,0.9,0
1452,img6796.jpg,707,244,723,275,0.76,4
1453,img374.jpg,254,256,700,472,0.94,2
1454,img374.jpg,227,457,423,568,0.89,0
1455,img374.jpg,257,2,697,472,0.74,2
1456,img515.jpg,269,115,380,342,0.96,2
1457,img515.jpg,285,332,358,411,0.93,0
1458,img515.jpg,258,87,346,119,0.82,6
1459,img3659.jpg,523,329,693,564,0.95,2
1460,img3659.jpg,483,557,604,647,0.88,0
1461,img4792.jpg,250,102,800,536,0.97,2
1462,img4792.jpg,161,144,289,270,0.94,6
1463,img4792.jpg,415,478,714,687,0.89,0
1464,img3037.jpg,376,388,606,675,0.96,2
1465,img3037.jpg,504,194,730,428,0.93,6
1466,img3037.jpg,841,354,919,402,0.88,4
1467,img6371.jpg,1416,1133,1576,2189,0.93,2
1468,img6371.jpg,1460,980,1641,1140,0.91,6
1469,img6371.jpg,1394,2191,1558,2420,0.9,0
1470,img5621.jpg,276,571,719,899,0.95,2
1471,img5621.jpg,605,341,824,581,0.95,6
1472,tpt_img588.jpg,276,120,535,577,0.98,2
1473,tpt_img588.jpg,480,0,577,131,0.93,6
1474,tpt_img588.jpg,259,456,353,611,0.92,0
1475,tpt_img588.jpg,632,12,653,38,0.75,4
1476,tpt_img740.jpg,352,185,500,541,0.97,2
1477,tpt_img740.jpg,360,491,456,591,0.94,0
1478,tpt_img740.jpg,335,64,409,192,0.93,6
1479,tpt_img740.jpg,531,176,545,222,0.86,4
1480,img5902.jpg,481,326,631,429,0.94,2
1481,img5902.jpg,435,409,508,472,0.89,0
1482,img7625.jpg,372,126,993,331,0.97,2
1483,img7625.jpg,262,121,373,259,0.95,6
1484,img7625.jpg,982,224,1112,349,0.91,0
1485,img7625.jpg,344,51,394,100,0.71,4
1486,img5751.jpg,185,70,492,543,0.98,2
1487,img5751.jpg,156,536,284,666,0.93,0
1488,img5751.jpg,147,0,265,88,0.9,6
1489,img5751.jpg,421,28,488,115,0.89,4
1490,img3572.jpg,533,135,970,280,0.96,2
1491,img3572.jpg,965,150,1130,296,0.94,0
1492,img3572.jpg,420,107,538,232,0.93,6
1493,img1147.jpg,223,478,913,605,0.93,2
1494,img1147.jpg,78,526,236,676,0.93,6
1495,img1147.jpg,900,394,1061,542,0.91,0
1496,img9865.jpg,591,336,711,473,0.95,2
1497,img9865.jpg,565,581,661,656,0.91,0
1498,img9865.jpg,557,470,706,591,0.9,0
1499,img6524.jpg,456,312,670,693,0.97,2
1500,img6524.jpg,596,260,662,332,0.92,6
1501,img6524.jpg,419,684,502,763,0.92,0
1502,img6524.jpg,721,298,759,348,0.9,4
1503,img5028.jpg,330,189,415,427,0.94,2
1504,img5028.jpg,305,113,402,190,0.91,6
1505,img5028.jpg,374,422,474,495,0.89,0
1506,img9856.jpg,416,302,597,795,0.97,2
1507,img9856.jpg,386,197,482,303,0.93,6
1508,img9856.jpg,501,789,614,918,0.91,0
1509,img3233.jpg,527,236,596,492,0.95,2
1510,img3233.jpg,556,166,624,252,0.94,6
1511,img3233.jpg,509,480,578,568,0.92,0
1512,img3233.jpg,663,164,702,206,0.88,4
1513,img7453.jpg,268,550,595,1022,0.97,2
1514,img7453.jpg,244,408,388,570,0.92,6
1515,img7453.jpg,549,1011,704,1158,0.91,0
1516,img7453.jpg,594,287,709,484,0.9,4
1517,img8039.jpg,1279,722,1820,2840,0.96,2
1518,img8039.jpg,1252,2814,1623,3454,0.93,0
1519,img8039.jpg,980,88,1801,744,0.92,6
1520,img8039.jpg,2598,381,3011,779,0.86,4
1521,img366.jpg,140,370,261,469,0.95,6
1522,img366.jpg,225,255,292,288,0.84,4
1523,img366.jpg,253,404,809,448,0.84,2
1524,img366.jpg,788,405,890,515,0.82,0
1525,img8497.jpg,529,516,617,591,0.94,0
1526,img8497.jpg,533,148,598,235,0.93,6
1527,img8497.jpg,694,159,733,225,0.89,4
1528,img8497.jpg,554,224,574,515,0.83,2
1529,img4886.jpg,543,170,768,466,0.95,2
1530,img4886.jpg,498,441,612,596,0.93,0
1531,img4886.jpg,707,41,847,187,0.93,6
1532,img5534.jpg,455,323,1027,452,0.95,2
1533,img5534.jpg,1015,277,1133,381,0.94,6
1534,img5534.jpg,389,360,485,419,0.87,0
1535,img5534.jpg,1025,537,1084,589,0.84,4
1536,img421.jpg,590,319,821,601,0.95,2
1537,img421.jpg,543,596,749,793,0.93,0
1538,img9063.jpg,313,201,566,497,0.97,2
1539,img9063.jpg,495,90,642,202,0.94,6
1540,img9063.jpg,283,481,400,612,0.9,0
1541,img2233.jpg,369,383,393,408,0.86,1
1542,img8372.jpg,391,228,613,676,0.95,2
1543,img8372.jpg,552,669,635,758,0.93,0
1544,img8372.jpg,565,159,629,231,0.93,6
1545,img3446.jpg,672,1,1200,417,0.95,2
1546,img3446.jpg,610,406,787,597,0.91,0
1547,img5093.jpg,462,229,758,723,0.97,2
1548,img5093.jpg,440,713,565,870,0.91,0
1549,img5093.jpg,526,109,636,229,0.9,6
1550,img5749.jpg,82,467,240,594,0.94,6
1551,img5749.jpg,836,499,955,627,0.92,0
1552,img5749.jpg,222,530,847,613,0.92,2
1553,img5749.jpg,176,238,261,305,0.83,4
1554,img8268.jpg,161,476,233,538,0.91,0
1555,img8268.jpg,149,298,202,328,0.91,6
1556,img8268.jpg,169,326,188,481,0.89,3
1557,img1128.jpg,519,0,800,447,0.94,2
1558,img1128.jpg,479,435,597,611,0.93,0
1559,tpt_img369.jpg,267,204,381,517,0.95,2
1560,tpt_img369.jpg,333,131,405,227,0.93,6
1561,tpt_img369.jpg,286,496,374,633,0.91,0
1562,img10108.jpg,466,244,833,493,0.96,2
1563,img10108.jpg,830,417,953,517,0.93,0
1564,img10108.jpg,410,317,465,423,0.92,6
1565,img1438.jpg,440,238,552,717,0.94,2
1566,img1438.jpg,504,683,659,826,0.94,0
1567,img1438.jpg,352,119,507,261,0.93,6
1568,img1438.jpg,641,121,676,169,0.87,4
1569,img2706.jpg,560,331,663,797,0.95,2
1570,img2706.jpg,565,213,664,349,0.95,6
1571,img2706.jpg,814,274,880,362,0.89,4
1572,img2706.jpg,557,809,663,1036,0.87,0
1573,img5475.jpg,329,394,541,819,0.97,2
1574,img5475.jpg,341,810,478,943,0.93,0
1575,img5475.jpg,281,250,405,402,0.92,6
1576,img5475.jpg,594,260,648,410,0.88,4
1577,img4790.jpg,427,662,642,814,0.94,0
1578,img4790.jpg,1,145,458,704,0.92,2
1579,img716.jpg,352,359,561,952,0.97,2
1580,img716.jpg,499,867,602,973,0.92,0
1581,img716.jpg,452,196,620,363,0.88,6
1582,img716.jpg,740,204,833,268,0.84,4
1583,img5485.jpg,604,182,813,591,0.97,2
1584,img5485.jpg,582,81,692,191,0.94,6
1585,img5485.jpg,648,578,753,708,0.92,0
1586,img5485.jpg,844,153,900,306,0.86,4
1587,img6193.jpg,266,252,570,505,0.97,2
1588,img6193.jpg,373,177,473,253,0.94,6
1589,img6193.jpg,238,501,338,590,0.92,0
1590,img2138.jpg,361,117,483,423,0.95,2
1591,img2138.jpg,420,25,536,121,0.9,6
1592,img2138.jpg,340,416,412,485,0.89,0
1593,img5254.jpg,262,271,620,412,0.95,2
1594,img5254.jpg,173,351,266,439,0.91,6
1595,img5254.jpg,501,404,576,474,0.84,0
1596,img9971.jpg,189,157,472,565,0.97,2
1597,img9971.jpg,73,544,228,673,0.95,0
1598,img9971.jpg,300,66,455,178,0.95,6
1599,img9971.jpg,612,136,697,247,0.91,4
1600,img8310.jpg,661,223,746,581,0.93,2
1601,img8310.jpg,688,550,841,717,0.91,0
1602,img8310.jpg,605,44,788,225,0.9,6
1603,img736.jpg,207,186,846,519,0.97,2
1604,img736.jpg,16,437,242,636,0.95,6
1605,img736.jpg,851,157,1019,306,0.91,0
1606,img736.jpg,26,207,99,256,0.86,4
1607,img337.jpg,260,0,396,111,0.95,6
1608,img337.jpg,840,226,950,317,0.89,0
1609,img337.jpg,371,55,1033,564,0.87,2
1610,img6883.jpg,592,352,767,758,0.97,2
1611,img6883.jpg,730,285,805,374,0.92,6
1612,img6883.jpg,603,749,737,867,0.92,0
1613,img6883.jpg,908,409,958,471,0.92,4
1614,img9602.jpg,191,296,292,474,0.96,2
1615,img9602.jpg,176,468,252,538,0.92,0
1616,img9602.jpg,250,247,313,299,0.91,6
1617,img9602.jpg,411,252,440,334,0.89,4
1618,tpt_img108.jpg,199,265,443,412,0.96,2
1619,tpt_img108.jpg,128,206,232,281,0.94,6
1620,tpt_img108.jpg,287,402,372,472,0.93,0
1621,tpt_img108.jpg,343,186,389,218,0.72,4
1622,img2942.jpg,281,590,497,798,0.96,6
1623,img2942.jpg,421,291,735,683,0.96,2
1624,img2942.jpg,534,146,693,314,0.93,0
1625,img3709.jpg,222,153,294,361,0.95,2
1626,img3709.jpg,230,109,291,155,0.93,6
1627,img3709.jpg,186,355,242,387,0.88,0
1628,img5102.jpg,373,228,535,473,0.96,2
1629,img5102.jpg,476,179,523,232,0.94,6
1630,img5102.jpg,366,468,404,534,0.91,0
1631,img7490.jpg,399,224,442,408,0.94,2
1632,img7490.jpg,392,169,457,228,0.93,6
1633,img7490.jpg,412,404,486,475,0.92,0
1634,img7490.jpg,572,239,591,268,0.82,4
1635,img7776.jpg,477,224,621,394,0.92,2
1636,img7776.jpg,471,184,527,221,0.92,6
1637,img7776.jpg,472,389,528,456,0.91,0
1638,img5775.jpg,59,296,427,490,0.96,2
1639,img5775.jpg,144,485,231,562,0.91,0
1640,img5775.jpg,380,257,458,305,0.9,6
1641,img2899.jpg,423,137,736,672,0.97,2
1642,img2899.jpg,684,59,754,149,0.94,6
1643,img2899.jpg,848,91,876,134,0.83,4
1644,img2899.jpg,406,602,456,681,0.79,0
1645,img7521.jpg,345,598,548,827,0.96,6
1646,img7521.jpg,511,521,817,662,0.93,2
1647,img7521.jpg,789,398,888,549,0.92,0
1648,img3619.jpg,231,454,486,698,0.93,2
1649,img3619.jpg,353,89,518,459,0.92,6
1650,img1684.jpg,341,204,854,508,0.97,2
1651,img1684.jpg,849,456,972,527,0.91,0
1652,img1684.jpg,249,347,352,423,0.87,6
1653,img10083.jpg,325,114,537,303,0.96,2
1654,img10083.jpg,322,256,352,301,0.84,0
1655,img9302.jpg,440,272,711,775,0.96,2
1656,img9302.jpg,605,184,739,281,0.94,6
1657,img9302.jpg,416,746,599,863,0.91,0
1658,img9302.jpg,904,158,933,180,0.7,4
1659,img7565.jpg,287,223,361,504,0.96,2
1660,img7565.jpg,296,500,342,566,0.93,0
1661,img7565.jpg,316,180,371,224,0.9,6
1662,img4185.jpg,353,93,478,652,0.95,2
1663,img4185.jpg,437,623,598,739,0.91,0
1664,img4185.jpg,244,0,449,108,0.91,6
1665,img4185.jpg,672,0,712,92,0.8,4
1666,tpt_img322.jpg,305,245,357,509,0.94,2
1667,tpt_img322.jpg,327,201,360,246,0.92,6
1668,tpt_img322.jpg,290,506,322,547,0.88,0
1669,img7048.jpg,460,349,901,658,0.97,2
1670,img7048.jpg,816,222,976,360,0.95,6
1671,img7048.jpg,425,638,538,756,0.92,0
1672,img7048.jpg,1077,282,1167,457,0.91,4
1673,img2618.jpg,676,296,825,615,0.96,2
1674,img2618.jpg,668,613,740,724,0.92,0
1675,img2618.jpg,676,210,762,299,0.92,6
1676,img2618.jpg,918,203,970,346,0.85,4
1677,img3988.jpg,240,259,867,708,0.96,2
1678,img3988.jpg,808,164,920,271,0.93,6
1679,img3988.jpg,385,539,483,672,0.91,0
1680,img3988.jpg,824,536,883,599,0.84,0
1681,img9058.jpg,615,238,689,751,0.93,2
1682,img9058.jpg,587,130,702,236,0.93,6
1683,img9058.jpg,605,717,730,880,0.92,0
1684,img6208.jpg,317,457,483,621,0.92,0
1685,img6208.jpg,460,0,866,504,0.87,2
1686,img6208.jpg,468,433,719,507,0.71,2
1687,tpt_img565.jpg,212,166,413,565,0.96,2
1688,tpt_img565.jpg,395,530,501,612,0.93,0
1689,tpt_img565.jpg,128,100,247,183,0.82,6
1690,tpt_img565.jpg,169,131,246,184,0.72,6
